0,0,4,0,-2,0,-2,0,4,0,-2,0,0,0,4,0,-2,0,0,4,4,0,-2,-2,0,4,4,-2,-2,-2,-2,4,4,-2,-2,0,3,-3,x,-2,10,x,-2,-2,0,2,-2,-2,3,2,-2,x,x,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,x,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1
4,0,-2,0,-2,0,4,0,-2,0,0,0,4,0,-2,0,0,4,4,0,-2,-2,0,4,4,-2,-2,-2,-2,4,x,-2,-2,0,x,-2,x,-2,2,3,-2,-2,-2,2,-2,-2,0,2,-2,-2,10,4,-2,-2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,x,1,-1,1,-1,1,-1,1,-1,1,-1,1
-2,0,-2,0,4,0,-2,0,0,0,4,0,-2,0,0,4,4,0,-2,-2,0,4,4,-2,-2,-2,-2,4,4,-2,-2,0,0,3,0,-2,2,3,-2,-2,x,2,x,-2,-2,2,-2,-2,10,x,-2,-2,2,-2,-2,x,2,-2,-2,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,1,-1,1,-1,1,-1,1,-1,1,-1
-2,0,0,0,-2,0,0,0,4,0,-2,0,0,4,4,0,-2,-2,0,4,4,-2,-2,-2,-2,4,4,-2,-2,0,0,-3,-3,-2,-2,3,x,-2,x,2,-2,-2,-2,2,-2,-2,10,2,-2,-2,2,-2,-2,0,2,-2,-2,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,2,x,1,-1,1,-1,1,-1,1,-1,1
0,0,-2,0,0,0,0,0,-2,0,0,4,4,0,-2,-2,0,4,4,-2,-2,-2,-2,4,x,-2,-2,0,-3,3,3,-2,-2,0,0,-2,0,2,-2,-2,-2,2,-2,-2,10,2,-2,-2,2,x,-2,-2,2,-2,-2,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,x,1,-1,1,-1,1,-1,1,-1
-2,0,0,0,0,0,-2,0,0,4,0,0,-2,-2,0,4,4,-2,-2,-2,-2,4,x,-2,-2,-3,-3,2,-2,-2,-2,0,3,3,-2,x,-2,-2,-2,2,-2,-2,10,2,-2,-2,2,2,-2,-2,2,-2,-2,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,x,1,-1,1,-1,1,-1,1
0,0,0,0,-2,0,0,4,0,0,-2,-2,0,4,4,-2,-2,-2,x,4,x,-2,-2,-3,x,x,-2,-2,-2,2,0,-2,-2,0,-2,2,x,x,-2,-2,10,2,-2,-2,2,2,-2,-2,2,x,-2,x,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,1,-1,1,-1,1,-1
0,0,-2,0,0,4,0,0,-2,-2,0,4,0,-2,-2,-2,4,4,4,-2,-2,0,0,4,-2,-2,-2,2,0,-2,-2,2,-2,-2,0,0,-2,-3,10,2,-2,-2,2,2,-2,-2,2,2,-2,-2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,2,x,1,-1,1,-1,1
-2,0,0,4,0,0,-2,-2,0,4,0,-2,-2,-2,4,4,0,-2,-2,0,4,4,-3,-2,-2,x,0,x,-2,x,-2,-2,0,2,3,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,x,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,x,1,-1,1,-1
0,4,0,0,-2,-2,0,4,0,-2,-2,-2,4,4,0,-2,-2,0,4,-2,0,-2,-2,0,4,4,-2,-2,-2,-2,0,2,0,-2,0,2,-2,x,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,x,1,-1,1
0,0,-2,-2,0,4,0,-2,-2,-2,4,4,0,-2,-2,0,4,-2,0,-2,-2,0,4,4,-2,-2,-2,-2,4,x,-2,-2,0,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,1,-1
-2,-2,0,4,0,-2,-2,-2,4,4,0,-2,-2,0,4,-2,0,-2,-2,0,4,4,-2,-2,-2,-2,4,4,-2,-2,0,2,-2,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,2,x,1
0,4,0,-2,-2,-2,4,4,0,-2,-2,0,4,-2,0,-2,-2,0,4,4,-2,-2,-2,-2,4,4,-2,-2,0,x,-2,x,-2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2
0,-2,-2,-2,4,4,0,-2,-2,0,4,-2,0,-2,-2,0,4,4,-2,-2,-2,-2,4,4,-2,-2,0,0,3,4,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
-2,-2,4,0,0,-2,-2,0,4,-2,0,-2,-2,0,4,4,-2,-2,-2,-2,4,4,-2,-2,0,0,-3,-3,-2,-2,-2,x,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
4,0,0,-2,-2,0,4,-2,0,-2,-2,0,4,4,-2,-2,-2,-2,4,x,-2,-2,0,-3,3,3,-2,-2,-2,0,2,0,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
0,-2,-2,0,4,-2,0,-2,-2,0,4,4,-2,-2,-2,-2,4,x,-2,-2,-3,-3,2,x,-2,-2,-2,3,x,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
-2,0,4,-2,0,-2,-2,0,4,4,-2,-2,-2,x,4,x,-2,-2,-3,x,x,0,-2,-2,x,3,-2,-2,-2,-2,x,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
4,-2,0,-2,-2,0,4,0,-2,-2,-2,4,4,4,-2,-2,0,0,4,0,-2,-2,0,3,-2,-2,-2,-2,3,0,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
0,-2,-2,0,4,0,-2,-2,-2,4,4,0,-2,-2,0,4,4,4,-2,-2,0,3,-2,-2,-2,-2,3,0,-2,-2,2,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
-2,0,4,0,-2,-2,-2,4,4,0,-2,-2,0,4,4,0,-2,-2,0,x,-2,x,-2,-2,3,0,-2,-2,2,3,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
4,0,-2,-2,-2,4,4,0,-2,-2,0,4,4,0,-2,-2,0,4,3,0,-2,-2,3,0,-2,-2,2,3,-2,-2,2,x,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
-2,-2,-2,4,4,0,-2,-2,0,4,4,0,-2,-2,0,4,-2,-2,-2,-2,3,x,-2,-2,2,3,-2,-2,2,3,x,-2,-3,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
-2,4,0,0,-2,-2,0,4,4,0,-2,-2,0,4,-2,-2,-2,-2,3,4,-2,-2,2,3,-2,-2,x,3,x,x,-2,x,x,-2,x,x,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
0,0,-2,-2,0,4,0,0,-2,-2,0,4,-2,-2,-2,-2,3,4,-2,-2,2,x,x,x,2,x,-2,0,-2,0,3,-2,0,0,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
-2,-2,0,4,0,0,-2,-2,0,4,-2,-2,-2,-2,3,4,-2,-2,0,3,0,4,2,-2,-2,0,x,0,-2,-2,0,0,-2,3,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
0,4,0,0,-2,-2,0,4,-2,-2,-2,-2,3,4,-2,-2,0,3,4,x,2,x,x,3,2,4,-2,-2,0,0,-2,3,2,2,-2,-2,x,2,x,-2,2,2,-2,-2,2,2,-2,-2,2,x,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2
0,0,-2,-2,0,4,-2,-2,-2,-2,3,4,-2,-2,0,3,4,x,0,2,3,3,3,0,-2,-2,x,0,-2,3,x,x,-2,-2,x,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2
