0,0,0,0,9,0,0,6,9,0,0,0,0,-1,x,9,0,-1,9,9,0,0,0,x,-2,2,0,0,-3,9,0,0,x,-1,0,0,0,0,0,x,0,0,3,-1,0,9,9,9,-4,-1,0,0,9,-1,3,9,-2,0,x,-3,0,0,9,-1,0,9,9,4,4,0,0,-3,-3,0,x,0,0,0,9,-2,0,0,0
0,0,0,9,0,0,6,9,0,0,0,0,-1,x,9,0,-2,9,0,0,0,0,-2,0,9,-3,0,-3,9,0,-3,0,-1,0,0,0,0,0,9,0,0,9,-1,0,-4,x,-1,0,x,0,0,3,-1,-2,x,x,x,3,-1,x,-1,9,-1,0,-2,x,0,0,-3,-3,0,x,x,0,9,-6,0,-6,0,0,0,0,0
0,0,9,0,0,3,0,0,0,0,0,-1,x,-2,-2,0,9,0,0,0,-2,0,-3,-2,-3,-2,9,-3,0,0,0,-1,0,9,0,0,-3,9,0,0,-4,-1,0,0,0,-1,0,9,0,0,9,x,0,0,3,-1,-4,-1,0,-1,3,-1,-2,-2,0,-3,-3,-1,0,-6,9,-5,-6,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,3,0,-1,x,-2,0,9,0,0,0,-2,-3,0,2,0,-2,-3,9,0,0,0,0,-1,0,0,-3,0,-3,-4,x,0,0,-1,0,9,9,-1,-3,9,0,0,3,-1,0,-4,4,-1,0,x,3,2,x,x,-2,x,x,2,-2,x,-6,2,-6,0,0,0,0,0,0,0,0,0,9,0,0,0
9,0,0,0,0,0,0,0,0,-1,x,2,9,0,0,0,-4,0,2,2,0,x,0,x,0,-2,-3,0,0,-1,-3,0,3,0,9,0,0,0,0,4,0,0,-3,-1,-3,3,3,0,3,-1,0,2,x,-1,x,9,-3,4,x,-2,-3,-6,0,-3,0,-6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,9,0,0,-4,2,-4,0,0,0,0,0,2,-6,0,-6,0,-4,0,-3,-1,0,0,0,0,9,0,3,0,0,4,-3,-1,-3,-1,x,0,x,-3,0,x,3,-2,x,-1,x,0,x,-2,x,-6,x,-3,4,-6,x,2,-3,4,0,2,0,-6,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-1,-4,0,-4,-4,0,0,0,-6,0,-6,9,-4,0,-4,2,0,2,-1,0,-1,0,0,0,0,-5,0,0,0,-3,3,x,x,0,-1,x,-3,0,-3,0,0,-3,0,0,-1,x,0,-2,4,-6,2,4,2,x,0,x,4,-6,4,2,0,2,0,x,0,-6,0,2,0,0,0,0,0,0,0,0
0,0,0,0,-4,0,x,-4,0,-6,-4,-6,9,4,0,-4,0,x,0,0,0,0,0,0,x,0,2,x,0,0,0,-5,0,-3,0,0,0,0,0,0,-4,0,-3,0,0,-3,0,0,0,0,3,0,-2,0,0,0,0,4,-6,x,0,2,4,0,0,0,-6,4,x,4,2,0,0,0,-6,0,2,0,0,0,0,0,0
-4,0,0,x,0,-6,-4,0,0,-4,0,-4,0,0,0,0,0,4,0,0,0,9,0,0,0,0,-5,0,-5,0,-3,0,0,-5,0,0,-4,0,0,-3,0,0,-3,0,0,0,0,0,0,0,-2,0,-6,3,0,-2,-5,0,0,4,-6,4,0,2,0,0,4,0,-6,0,0,4,2,4,0,0,0,0,2,0,0,0,0
0,0,-4,-4,0,-4,0,-4,0,0,0,0,4,0,0,0,0,0,9,0,0,x,0,-5,0,0,4,-3,-5,0,9,0,-4,0,0,3,-3,0,0,-3,0,0,0,0,0,0,-6,0,8,0,0,-5,0,-2,-6,0,3,0,-2,0,0,4,-6,4,0,3,0,0,0,0,4,0,0,0,2,4,0,4,0,0,2,0,0
0,-4,0,-4,0,0,0,0,0,0,0,0,0,0,0,9,4,0,-5,-5,0,0,0,-5,-3,0,0,x,-4,-2,4,0,-5,-3,0,4,-3,0,3,9,-6,0,0,8,0,-5,-5,0,x,0,0,x,-2,0,0,0,x,-2,0,3,0,-2,x,0,4,x,0,4,3,0,0,0,4,0,4,0,2,0,0,4,0,4,2
0,0,0,0,0,0,0,0,0,0,0,0,9,-5,-5,0,0,0,-5,0,4,-3,0,0,x,-4,0,4,0,0,-3,0,0,-3,-2,0,0,-3,0,x,-5,-3,0,0,4,0,0,0,9,0,-2,8,0,0,-5,-2,0,0,0,-2,0,0,3,0,-2,-2,0,4,4,0,0,4,0,0,4,0,4,0,3,0,0,0,0
0,0,0,0,0,0,0,0,-5,x,0,0,0,-5,0,0,-3,0,-3,0,0,x,-4,0,4,0,0,-3,-3,0,-3,4,-2,0,-3,3,0,0,-3,0,0,0,0,0,0,0,0,0,x,-2,0,0,0,-3,0,0,0,4,0,x,3,0,-2,-2,0,3,0,-2,-2,0,0,4,4,0,0,4,0,4,4,0,4,3,0
0,0,0,-5,0,0,0,0,-5,0,0,-3,0,-3,0,-3,0,0,-4,-4,0,4,0,0,-3,-3,0,-3,4,-2,-2,-3,3,3,4,x,0,0,x,0,0,-3,0,0,0,0,0,-2,0,0,-3,0,0,0,0,0,0,0,3,0,-2,-2,0,3,0,-2,-2,0,3,0,-2,0,0,0,0,4,4,0,0,4,4,4,4
0,0,0,-5,0,0,-3,0,-3,0,-3,0,-3,0,-4,-4,-4,4,4,0,0,-3,-3,0,-3,4,-2,-2,x,0,0,4,4,0,-2,-7,3,0,-7,0,0,0,0,0,0,-2,0,-3,-3,0,0,0,0,0,0,0,3,0,-2,-2,0,3,0,-2,-2,0,3,0,-2,0,0,3,0,-2,0,0,0,0,0,4,4,0,0
0,-3,0,-3,0,-3,0,-3,0,-3,-4,-4,-4,2,4,4,0,0,-3,-3,0,x,4,-2,x,x,0,-2,-4,4,0,x,-2,0,0,4,4,0,-2,3,0,0,-7,-2,-3,-3,-3,0,0,0,0,0,0,0,3,0,-2,-2,0,3,0,-2,-2,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,0,0,0,0
-3,0,-3,0,-3,0,2,-4,-4,0,4,4,4,0,0,x,-3,2,4,4,0,-2,-3,0,-4,-2,4,0,0,0,-2,-2,3,4,0,-7,-2,3,x,x,4,-3,x,-3,-3,-7,-7,0,0,0,0,0,3,0,-2,-2,0,3,0,-2,-2,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,0
0,-3,2,2,-4,-4,0,0,2,4,0,0,0,-3,4,-4,4,0,0,x,-4,2,4,2,4,x,-3,0,-4,-2,x,4,0,0,-2,3,4,4,3,-7,x,x,0,4,4,0,0,-3,0,0,3,0,-2,-2,0,3,0,-2,-2,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2
-4,-4,-4,0,2,2,4,-4,0,0,-4,-4,4,4,0,0,-4,0,4,4,4,0,-3,x,-4,2,4,-2,x,4,-3,0,-3,0,4,4,0,0,3,0,4,-4,0,0,-3,0,0,4,-3,0,-2,-2,0,3,0,-2,-2,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0
0,2,4,-4,0,0,x,x,3,0,4,0,-4,0,-4,4,4,4,0,-3,-4,0,4,2,4,-2,-3,x,-2,x,4,-2,0,4,3,0,-3,3,4,4,-3,x,3,0,4,-3,0,-2,x,-2,0,x,0,-2,-2,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0
0,0,0,2,0,0,4,0,-4,0,-4,-2,4,0,4,-4,x,0,-4,4,4,-2,4,x,x,x,x,-2,x,-2,x,0,0,x,x,0,4,x,0,3,x,4,x,2,-2,x,3,-2,2,0,0,-2,-2,0,0,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0
0,0,4,0,-4,2,-4,0,0,-2,4,-4,0,-4,-4,0,4,0,4,-2,0,0,-4,4,4,-2,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,-2,0,0,0,-3,-3,0,0,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3
-4,0,-4,0,0,0,4,3,0,-4,-4,-4,0,0,4,0,0,-2,-4,0,4,4,4,-2,0,-2,-4,4,4,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,0,-3,-3,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2
0,0,4,3,0,-4,-4,-4,0,0,x,0,0,0,-4,-3,0,0,4,4,0,-2,-4,-2,4,4,4,-2,0,0,-4,4,4,-2,4,0,0,0,0,0,0,-13,0,-3,-3,0,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0
0,-4,-4,-4,0,0,x,0,0,0,-4,0,-3,0,4,0,0,4,-4,-2,0,-2,4,4,0,-2,-4,0,3,4,4,x,0,0,-4,4,4,-2,4,0,-3,-3,0,0,0,0,0,0,6,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,3,0,-2,0,0,3,0
0,0,0,0,0,0,-4,0,0,-3,4,0,0,0,-4,4,0,-2,4,-2,0,4,-4,-2,0,0,4,4,0,-2,-4,3,0,-4,x,-2,0,-3,x,4,4,-2,4,0,-3,-3,0,0,0,0,0,-2,0,0,6,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,3,0,-2,0
0,0,-4,0,0,-3,x,0,0,0,-4,0,0,4,4,-2,0,-2,-4,4,0,-2,4,4,0,-3,-4,-2,0,-4,4,x,0,-2,2,0,-4,4,-2,-2,0,-3,-3,4,4,-2,4,0,-3,6,0,0,0,0,-2,0,0,0,0,-2,6,0,-2,0,-2,0,0,0,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,3
