0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,-2,2,0,-2,0,2,0,-2,0,x,0,x,-4,2,-3,x,0,-4,-4,-4,-2,-3,-3,x,0,0,4,-4,3,-4,-4,4,4,0,4,-4,0,0,x,-3,0,-4,4,3,0,0,x,-4,0,0,4,0,0,0,-4,0,0,0,4,0,0,0,-4,0,0,0,4,0,0
0,2,0,-2,0,2,0,-2,0,2,0,-2,-2,2,0,-2,0,2,0,-2,0,2,-4,-2,0,-3,0,-4,-4,3,-2,-3,x,x,0,0,4,-4,0,-4,-4,4,0,0,4,x,x,0,-4,4,4,-4,4,-4,0,0,0,-4,0,0,-4,0,0,0,-4,-4,0,0,4,0,0,0,-4,0,0,0,4,0,0,0,-4,0,0
0,-2,0,2,0,-2,0,2,0,-2,-2,2,0,-2,0,2,0,-2,-4,2,-2,x,-3,x,-4,x,-2,-3,x,0,0,0,-5,-4,0,-4,-4,0,0,0,4,0,0,0,-4,4,0,-4,4,-4,0,0,-4,x,4,0,4,-4,0,0,-4,-4,0,0,4,0,0,0,-4,0,0,0,4,0,0,0,-4,0,0,0,4,0,0
0,2,0,-2,0,2,0,-2,-2,2,0,-2,0,2,-4,-2,-2,2,x,x,-4,2,x,2,x,0,0,-5,0,5,0,-4,-4,0,0,0,4,0,0,0,-4,4,0,-4,4,-4,0,0,-4,4,0,0,4,-4,0,0,-4,-4,4,0,4,0,0,0,-4,0,0,0,4,0,0,0,-4,0,0,0,4,0,0,0,-4,0,0
0,-2,0,2,0,-2,-2,2,0,-2,-4,2,-2,-2,-2,2,-4,-2,-4,2,0,0,-5,2,0,2,-4,-4,-4,0,0,0,4,0,5,0,-4,4,0,-4,4,-4,0,0,-4,4,0,0,4,-4,0,0,-4,x,0,0,4,-4,0,0,-4,0,4,0,4,0,0,0,-4,0,0,0,4,0,0,0,-4,0,0,0,4,0,0
0,2,0,-2,-2,2,-4,-2,-2,2,-2,-2,x,2,-4,-2,-4,x,0,-2,-5,-3,-4,-4,-4,2,0,2,4,-4,5,0,-4,4,0,-4,4,-4,0,5,-4,4,0,0,4,-4,0,0,-4,4,0,0,4,-4,0,0,-4,0,0,0,4,0,0,0,-4,0,4,0,4,0,0,0,-4,0,0,0,4,0,0,0,-4,0,0
0,-2,-2,2,-2,-2,-2,2,-2,-2,-4,2,-4,-2,0,x,0,-2,3,-4,-4,-4,-4,2,4,-4,5,2,-4,x,0,-4,4,-4,0,5,-4,4,0,0,4,-4,0,5,x,4,0,0,4,-4,0,0,-4,4,0,0,4,-4,0,0,-4,0,0,0,4,0,0,0,-4,0,4,0,4,0,0,0,-4,0,0,0,4,0,0
-2,2,-2,-2,-2,2,x,-2,-4,2,-4,-2,0,2,3,4,-4,-4,-4,x,4,x,5,0,-4,x,0,-4,4,3,0,5,-4,x,0,0,4,-4,0,5,x,4,0,0,4,-4,0,5,x,4,0,0,4,-4,0,0,-4,4,0,0,4,-4,0,0,-4,0,0,0,4,0,0,0,-4,0,4,0,4,0,0,0,-4,0,0
-2,-2,-2,2,-4,-2,-4,2,0,x,3,2,-4,x,-4,2,4,x,5,-2,-4,-4,0,-4,4,3,0,5,-4,0,0,0,x,-4,0,5,x,4,0,0,4,-4,0,5,5,4,0,0,4,-4,0,5,x,4,0,0,4,-4,0,0,-4,4,0,0,4,-4,0,0,-4,0,0,0,4,0,0,0,-4,0,4,0,4,0,0
x,2,-4,-2,-4,2,0,-2,-4,2,-4,0,4,2,5,0,-4,2,0,-4,4,x,0,5,-4,0,0,0,x,-4,0,0,5,4,0,0,0,-4,0,5,5,4,0,0,4,x,0,5,5,x,0,0,4,-4,0,5,x,4,0,0,4,-4,0,0,-4,4,0,0,4,-4,0,0,-4,0,0,0,4,0,0,0,-4,0,4
-4,-2,0,2,-4,-2,-4,2,4,-2,5,2,-4,2,0,-2,4,0,0,x,-4,0,0,0,4,-4,0,0,5,4,0,0,0,-4,0,0,0,x,0,0,0,-4,0,5,5,3,0,0,4,4,0,5,5,x,0,0,4,-4,0,5,x,4,0,0,4,-4,0,0,-4,4,0,0,4,-4,0,0,-4,0,0,0,4,0,0
-4,2,-4,-2,4,2,0,-2,x,2,0,x,4,x,5,x,-4,-2,0,0,4,-4,0,0,x,4,0,0,4,x,0,0,5,x,0,0,0,-4,0,0,0,0,0,0,0,0,0,5,x,x,0,0,4,4,0,5,5,x,0,0,4,-4,0,5,x,4,0,0,4,-4,0,0,-4,4,0,0,4,-4,0,0,-4,0,0
0,-2,0,2,0,-2,0,2,4,-2,0,2,-4,0,0,-2,4,-4,0,-3,-4,0,0,0,4,0,0,0,5,4,0,0,4,-5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,4,0,5,5,x,0,0,4,-4,0,5,x,4,0,0,4,-4,0,0,-4,4,0,0,4,-4,0
0,2,0,-2,4,2,0,-2,-4,2,0,-2,4,3,0,0,x,0,0,0,4,0,0,-4,x,0,0,0,x,4,0,0,0,x,0,0,4,4,-5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,4,4,0,5,5,x,0,0,4,-4,0,5,x,4,0,0,4,-4,0,0,-4,4,0
4,-2,0,2,-4,-2,0,2,4,-2,0,2,-4,-2,-2,0,7,0,0,-4,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,4,4,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,4,4,0,5,5,x,0,0,4,-4,0,5,x,4,0,0,4,-4,0
